,level_0,index,tweetid,user,content,date,lang,sentiment
1131,492,617,800443454547521544,4581356472,"Que se hace cuando mi mamá tiene facebook, y no me da pelota por estar metida en el celular.",Sun Nov 20 20:59:25 +0000 2016,es,N
1132,493,619,800830813650743296,2253921240,"@valealfaroq Yo ando en las mismas, pero no tanto dolor sino inflamación y parezco embarazada. ¡Qué horror!",Mon Nov 21 22:38:39 +0000 2016,es,N
1133,494,622,802158982353788929,98030453,Que triste todo este cierre de año para mi 🇨🇷 linda,Fri Nov 25 14:36:19 +0000 2016,es,N
1134,495,623,802177750656319493,553745661,"Mataron a Renato López en México, lo único por lo que veía E! News",Fri Nov 25 15:50:54 +0000 2016,es,N
1135,496,624,802232548504010752,112528312,"@mishafantana si obvio eso es lo importante, gracias por preguntar",Fri Nov 25 19:28:38 +0000 2016,es,P
1136,497,625,802227237000978432,4193470272,En mi pueblo anda una patrulla de @fuerzapublicaCR recolectando alimentos no perecederos. En mi casa ya donamos #CostaRicaUnida,Fri Nov 25 19:07:32 +0000 2016,es,P
1137,498,626,801607174636077056,377544899,"@Brenes0791 Yo estoy super ansiosa, el asueto me da la tranquilidad de estar con mis papás, nada más",Thu Nov 24 02:03:38 +0000 2016,es,N
1138,499,627,801628658427424768,17820624,@meLiKosha @sputnk no vi esto igual no podía hacer mucho,Thu Nov 24 03:29:00 +0000 2016,es,N
1139,500,631,801653978991886336,109712748,@andynuinsa @NachoSantos7 me dejo congelado. Por algo es el amo de los ratings!!!,Thu Nov 24 05:09:37 +0000 2016,es,P
1140,501,633,801648039345745920,2484863024,Mis anteojos están demasiado flojos y eso que tienen meses de comprados,Thu Nov 24 04:46:01 +0000 2016,es,N
1141,502,635,801646462547456001,409492225,Segundo cuarto y Golden ya lleva 73 puntos,Thu Nov 24 04:39:45 +0000 2016,es,P
1142,503,636,801651061928972288,299978719,"@KimSalas21 La vida conspira en contra de uno, que injusto jaja.",Thu Nov 24 04:58:01 +0000 2016,es,N
1143,504,637,801705888486752256,590647530,"Hace hambrilla, tengo una manzana verde pero no quiero morderla porque luego no me la como toda y se pone fea",Thu Nov 24 08:35:53 +0000 2016,es,NEU
1144,505,638,801682432231702529,627046620,"En Curridabat muy calmado, ni una gota de agua y hasta caliente está 20°v... #nomegusta",Thu Nov 24 07:02:41 +0000 2016,es,N
1145,506,640,801958572213108737,1643939671,"@vesamo13 ok, vea el lado positivo, tiene un motivo para hacerle drama el resto de si vida.",Fri Nov 25 01:19:57 +0000 2016,es,P
1146,507,641,801978181167288320,161567591,"@gaby_mata25 La voz sepsi que debe tener Que dicha Gaby! Ya el lunes regresará ""con toda la pata""",Fri Nov 25 02:37:53 +0000 2016,es,P
1147,508,642,802021065950195712,463200546,Esta va a ser la noche más larga para muchos,Fri Nov 25 05:28:17 +0000 2016,es,N
1148,509,643,802024658417713152,60878511,"@AnayLaMaria Exacto, se pasaron todo por el orto. No previeron, no hubo liderazgo de sus alcaldes, ni municipalidades, instituciones,",Fri Nov 25 05:42:34 +0000 2016,es,N
1149,510,644,802002493328785409,14628107,@conoche repollo Ud últimamente como que muy amargo,Fri Nov 25 04:14:29 +0000 2016,es,N
1150,511,645,801918569831419904,349922320,Por dicha no he leído a nadie que diga que se exageró con el huracán. He escogido bien a quién seguir,Thu Nov 24 22:41:00 +0000 2016,es,P
1151,512,646,802073533052489728,14628107,Yo con ganas de tirarle mi batería externa a @ngarcia_s para que no se le descargue el celular,Fri Nov 25 08:56:46 +0000 2016,es,NEU
1152,513,647,802071121084514304,1138857728,@tvnnoticias No para esa hora. Es devastador el efecto de #OttoCR en mi país en realidad,Fri Nov 25 08:47:11 +0000 2016,es,N
1153,514,648,802031513302867968,252403226,"@GLOri_177 Gloria, ¿en serio? Es muy probable, qué triste.",Fri Nov 25 06:09:48 +0000 2016,es,N
1154,515,649,802016475989078016,92408473,El amanecer va a ser bien feo por el recuento de los daños ojalá no aumente el número de víctimas.,Fri Nov 25 05:10:03 +0000 2016,es,N
1155,516,651,811617569295699968,438910231,Se me rompió el pantalón horizontalmrnnte por el muslo hasta debajo de la nalga... Ya estoy a la moda,Wed Dec 21 17:01:22 +0000 2016,es,N
1156,517,652,811628327609966593,2793240117,@WancitoCubero @ericsolanog Me uno a la triste historia de no vacas,Wed Dec 21 17:44:07 +0000 2016,es,N
1157,518,653,811614576861216768,50089536,"Que chiva pasar debajo del puente de la platina, siempre he querido ...es en serio.",Wed Dec 21 16:49:28 +0000 2016,es,P
1158,519,654,811677988219654144,1957602204,Tengo los labios super secos #anli,Wed Dec 21 21:01:27 +0000 2016,es,N
1159,520,655,811657609887543296,79375445,"¡¡EL PUEBLO MÁS BONITO DE ESPAÑA 2016!! Enhorabuena @viniegradeabajo Sólo Rioja, sólo bueno",Wed Dec 21 19:40:28 +0000 2016,es,P
1160,521,656,811638449077948416,78943814,@Bejardo ahh no eso fijo... Pero en este caso en especifico hablo solamente de vestimenta,Wed Dec 21 18:24:20 +0000 2016,es,NEU
1161,522,658,811666031643074560,78943814,@gat1tu sólo viste feo... Lo demás todo ok,Wed Dec 21 20:13:56 +0000 2016,es,NEU
1162,523,659,811676068159619072,43945483,No nos van dando 23 y 30 libres? ya no tengo que gastar dias de vacaciones,Wed Dec 21 20:53:49 +0000 2016,es,P
1163,524,661,810836383694782468,179764543,@popemarino23 MAAAAE RAJADO! Pero lo bueno es q uno se va independizando!y logrando metas,Mon Dec 19 13:17:13 +0000 2016,es,P
1164,525,662,810824587361525760,983221458,Que dicha que hay trabajo y salud y vacaciones también,Mon Dec 19 12:30:20 +0000 2016,es,P
1165,526,663,810694264946618368,718149456,@joharoversi ja ja pero está precioso el condenado.,Mon Dec 19 03:52:29 +0000 2016,es,P
1166,527,664,810670660867526656,161820374,Juegos de pólvora y mi perrito asustado,Mon Dec 19 02:18:41 +0000 2016,es,N
1167,528,665,810870164233261056,204396297,@_Star_Vader tanto libro chiva que hay Y buen punto... Comida entonces,Mon Dec 19 15:31:27 +0000 2016,es,P
1168,529,666,810351346788528128,4878793919,@Chamo_A_ la hijueputa tela se me salió. yo quería volver a quedar acostada.,Sun Dec 18 05:09:51 +0000 2016,es,N
1169,530,667,810322496079757312,228287652,Estoy así de no salir hoy.,Sun Dec 18 03:15:12 +0000 2016,es,N
1170,531,669,810213900192989184,204396297,Extraño todo de Belén Es tan chiva...,Sat Dec 17 20:03:41 +0000 2016,es,NEU
1171,532,671,811411348890550273,118599121,Hubiera tenido novia y hubiera pasado en más chill y menos Netflix estos 22 días de la casa sola,Wed Dec 21 03:21:55 +0000 2016,es,N
1172,533,673,811419430320271361,1639340948,"@hey_its_Nathy ah bueno, eso duele menos que el dedo del pie heee jajaja calma calma... laura lo arregla",Wed Dec 21 03:54:02 +0000 2016,es,P
1173,534,675,811819332581859328,972587826,Todavía no me he comido un maldito tamal,Thu Dec 22 06:23:06 +0000 2016,es,N
1174,535,676,811782203738910720,4888580472,@oviedo_6 yo personalmente lo bloquearía inmediatamente pero al final yo no soy una belleza so,Thu Dec 22 03:55:34 +0000 2016,es,NEU
1175,536,677,811803758560768001,20687238,Hoy tuve mi primera premier y fue un éxito,Thu Dec 22 05:21:13 +0000 2016,es,P
1176,537,679,811783431558295552,537526167,@vale24_12 siempre es bueno la opinión de un playo,Thu Dec 22 04:00:26 +0000 2016,es,P
1177,538,680,809178498103439362,3070523768,Soy el ser más distraído del mundo,Wed Dec 14 23:29:22 +0000 2016,es,N
1178,539,681,809274124820512768,4699068133,ojala que te de un bloqueo mas grande que el de mi cel,Thu Dec 15 05:49:21 +0000 2016,es,N
1179,540,682,809382645754957825,586259079,Toda mi familia va a estar dormida en mi graduación,Thu Dec 15 13:00:35 +0000 2016,es,N
1180,541,683,809223061157400576,3373046294,Espero que mi jefe me de mañana libre,Thu Dec 15 02:26:27 +0000 2016,es,P
1181,542,684,809180644148445189,1081884476,Yo todo feliz por recibir la orden patronal Y DE AHORA EN ADELANTE VA A SER DIGITAL,Wed Dec 14 23:37:54 +0000 2016,es,NEU
1182,543,685,809286148916920320,118599121,"@Ka_Arroyo_ jajaja yo nunca spoileo, eso lo odio pero le recomiendo no meterse a Tw mañana",Thu Dec 15 06:37:08 +0000 2016,es,P
1183,544,686,809267386717274112,923895121,"@hippielandsoul Yo defendía un poquito el 2016, ya no.",Thu Dec 15 05:22:35 +0000 2016,es,N
1184,545,687,809259678505046018,588833169,@valeriazumbado Esto es lo más triste :! Pero espero que el 24 sí,Thu Dec 15 04:51:57 +0000 2016,es,N
1185,546,688,811041345288732672,2774677761,"@AfichesManudos Con las rayas más gruesas, me gusta Pumas sabe lo que hace",Tue Dec 20 02:51:39 +0000 2016,es,P
1186,547,689,811080053866057728,148887254,@vrandrd bueno igual la veré porque el protagonista es muy guapo,Tue Dec 20 05:25:28 +0000 2016,es,P
1187,548,690,811086379199397889,3100971627,Para mi mamá toda la ropa que escojo es fea hasta que me la ve puesta,Tue Dec 20 05:50:36 +0000 2016,es,NEU
1188,549,691,810948277957001216,1137789668,Llevaba tiempo de no estar tan quemada,Mon Dec 19 20:41:50 +0000 2016,es,N
1189,550,692,811095261829271560,3218842148,"@germangn09 pero igual es feo, horrible, espantoso",Tue Dec 20 06:25:54 +0000 2016,es,N
1190,551,693,809599585001816064,10716212,"@LisethBriceno rajado que si, lo voy a extrañar un poquito",Fri Dec 16 03:22:37 +0000 2016,es,N
1191,552,694,809428087935004672,388326498,"Buen día @Dr_ivrecagu muchas gracias por su comentario, es un gusto servirle.",Thu Dec 15 16:01:09 +0000 2016,es,P
1192,553,695,809397326087356416,340065440,@azofeifaMonika yo te extraño un mundo también,Thu Dec 15 13:58:55 +0000 2016,es,P
1193,554,696,808888543338778624,939981277,Sería la mejor compañía para Marce y Osquitar  Bueno y yo,Wed Dec 14 04:17:11 +0000 2016,es,P
1194,555,697,808896048680861696,230057469,@HenAubSol17 yo estoy igual... Hoy pequé feo,Wed Dec 14 04:47:01 +0000 2016,es,N
1195,556,698,808991980357296132,553745661,Koki tuvo una pesadilla y empezó a ladrar/aullar/ llorar rarísimo. Casi me mata del susto,Wed Dec 14 11:08:13 +0000 2016,es,N
1196,557,699,808478593735069697,19682117,@aoctaviop yo llegué cuando cerraban una gelatería: tooodos los sabores que quedaban... y una cuchara,Tue Dec 13 01:08:12 +0000 2016,es,NEU
1197,558,700,808473316520562688,566769891,Feliz terminé cuatri fue un éxito . Ahora sueño con algo grande,Tue Dec 13 00:47:14 +0000 2016,es,P
1198,559,701,808489751816929280,2774677761,"@ReinerJosueUH que raro, el mío si es real",Tue Dec 13 01:52:32 +0000 2016,es,NEU
1199,560,703,810599314213011456,181029382,"@victorA_perez Ah bueno, gracias por estar taaaan pendiente de nosotros",Sun Dec 18 21:35:11 +0000 2016,es,P
1200,561,704,810540437819760642,2869395974,Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer,Sun Dec 18 17:41:14 +0000 2016,es,N
1201,562,707,812000812348141568,2774677761,"Que dicha que la MLS ya se llevó a la %@+\×~¥ de Francisco Calvo, siempre me ha parecido insoportable",Thu Dec 22 18:24:14 +0000 2016,es,N
1202,563,708,812354803485540352,627838882,Amo la nueva canción de Sofía Reyes,Fri Dec 23 17:50:52 +0000 2016,es,P
1203,564,709,812059929213366273,202895285,Ya no me quiero mover Estúpidos aeropuertos.,Thu Dec 22 22:19:09 +0000 2016,es,N
1204,565,710,809118287355408385,559938616,Se me acaba de caer el celular en una taza con agua y ahora suena horrible,Wed Dec 14 19:30:07 +0000 2016,es,N
1205,566,713,808876462212317188,1559006227,Me corte el pelo y me siento demasiado pelona,Wed Dec 14 03:29:11 +0000 2016,es,N
1206,567,714,808870364856090625,549745942,mañana tengo el día libre y no tengo nada más que hacer que dormir,Wed Dec 14 03:04:57 +0000 2016,es,P
1207,568,715,808856259243941888,1275901844,"@mariamadriz03 no me importa si no la lleva, visíteme que mi aparta es aburrido",Wed Dec 14 02:08:54 +0000 2016,es,N
1208,569,716,808862160994664448,772998564163129344,Cada vez que veo a esa muchacha está más guapa,Wed Dec 14 02:32:21 +0000 2016,es,P
1209,570,717,808855425198288897,2832591788,Que bueno que me regalen un cargador nuevo y un lifeproof para mi teléfono,Wed Dec 14 02:05:35 +0000 2016,es,P
1210,571,718,809169530731823106,718149456,@Lalusa @moboza @Andrey_Amador errar es d humanos. no debe d pasar a más.,Wed Dec 14 22:53:44 +0000 2016,es,P
1211,572,719,808901597615034372,176885005,@charlie10cr seguro las productoras estaban centradas en traer los de siempre,Wed Dec 14 05:09:04 +0000 2016,es,N
1212,573,720,813077435386302468,1300377012,"Tener grandes eectativas a futuro, eso es vida",Sun Dec 25 17:42:21 +0000 2016,es,P
1213,574,721,813058638583656448,358137563,"lo único que quiero es que mi gato aparezca, no quiero vivir sin él, necesito escucharlo y verlo",Sun Dec 25 16:27:39 +0000 2016,es,N
1214,575,722,813031728759586816,249526249,"@CCRUZ305 y en Chile hubo terremoto de 7,7. El 2016 es el peor año.",Sun Dec 25 14:40:44 +0000 2016,es,N
1215,576,723,813533559118036992,410353462,@Caf3consal @santiagoantero Ya ahora es adolescente cool y no quiere ir conmigo al cine,Mon Dec 26 23:54:49 +0000 2016,es,N
1216,577,724,813467340713193472,19682117,"@ignaciosolisw ya yo voy de vuelta, pero le dejé la pampa lindísima",Mon Dec 26 19:31:42 +0000 2016,es,P
1217,578,725,813523080526098432,1628606084,"@frankgrs super triste, imaginate una familia de 4 personas SOBREVIVIENDO con eso",Mon Dec 26 23:13:11 +0000 2016,es,N
1218,579,726,813597641623928832,60878511,"Ayer más que nunca extrañé a mi amigo Rumors, teníamos la casi tradición ir a Zapote los 25 juntos.",Tue Dec 27 04:09:28 +0000 2016,es,N
1219,580,727,813596007481167872,138940047,"Me voy mañana para la playa, confiando que el sol me quite esta gripe tan horrible.",Tue Dec 27 04:02:58 +0000 2016,es,P
1220,581,728,813584750380204034,1300377012,Envidio de buena manera a los que tienen la oportunidad de ir mañana al estadio,Tue Dec 27 03:18:14 +0000 2016,es,P
1221,582,729,813521592462540800,1628606084,@KaroRC4 hay unos que son casi misión imposible pero está super lindo,Mon Dec 26 23:07:16 +0000 2016,es,P
1222,583,730,813541810853310464,104178963,"@cotarola Te mando un abrazo. Vienen días duros, pero se superan eventualmente",Tue Dec 27 00:27:37 +0000 2016,es,P
1223,584,731,813878564097495040,4450468934,Soy feliz metiéndole plata al carro,Tue Dec 27 22:45:45 +0000 2016,es,P
1224,585,732,813907408120672258,892305818,No me arrepiento de nada ah Ojalá tuviera dinero infinito,Wed Dec 28 00:40:22 +0000 2016,es,NEU
1225,586,733,813911552172625921,1902769782,Cuando queres comprar muchas cosas pero eres pobre,Wed Dec 28 00:56:50 +0000 2016,es,N
1226,587,734,813972029267410944,1288815326,Lo extraño demasiado! 5 días es demasiado para mí,Wed Dec 28 04:57:09 +0000 2016,es,N
1227,588,735,813854554001436677,59866022,@zeroanima Esto me hizo feliz pero aun mas triste por no poder teletrabajar,Tue Dec 27 21:10:21 +0000 2016,es,N
1228,589,736,812433686750756864,753825772981280768,"@cmfluisangel ...Misionero ideal, Oh Claret! ...109 beatos nuevos",Fri Dec 23 23:04:19 +0000 2016,es,P
1229,590,739,812166030462160897,204396297,Me da tanta playada tener que ponerle el cono de nuevo a whiska,Fri Dec 23 05:20:45 +0000 2016,es,N
1230,591,743,812196050903728128,184488311,Qué rico el silencio de mi cuarto,Fri Dec 23 07:20:03 +0000 2016,es,P
1231,592,744,812688090015772672,19682117,"Desayuno guanacasteco Hoy es Nochebuena, hoy damos vueltita por Nicoya",Sat Dec 24 15:55:14 +0000 2016,es,P
1232,593,745,812837803340009472,3070523768,"@earthlymama15 ahi voy , cambiando hábitos y haciendo un nuevo estilo de vida",Sun Dec 25 01:50:08 +0000 2016,es,P
1233,594,746,812843967805005824,93720808,"@andynuinsa @D_MolinaM @mzmcr @jeskomedina Pero son los periodistas de La Nación, ud dijo que eran los dueños de la verdad y vea.11 ideal",Sun Dec 25 02:14:38 +0000 2016,es,N
1234,595,747,812906523936587776,4401723391,"Pensé hacer algo con Belén y machu, pero de nuevo me dejaron sola",Sun Dec 25 06:23:13 +0000 2016,es,N
1235,596,748,812910113963048960,703314783500574720,"Feliz navidad, feliz navidad, feliz navidad y feliz navidad",Sun Dec 25 06:37:28 +0000 2016,es,P
1236,597,749,812914757019779076,537526167,@__el_Negro ah mae que duro eso en este día,Sun Dec 25 06:55:55 +0000 2016,es,N
1237,598,751,814127974593216513,48592691,"@MeDicenLauu felicidades Lau, que lo pasés genial",Wed Dec 28 15:16:49 +0000 2016,es,P
1238,599,752,814193006739918848,2784445962,@Chelo1478 porque si digo que quiero mamón chino me dicen una vulgaridad,Wed Dec 28 19:35:14 +0000 2016,es,N
1239,600,754,813436683215630336,68349722,@vale24_12 es el mensaje más triste de navidad,Mon Dec 26 17:29:52 +0000 2016,es,N
1240,601,755,813216843888525312,204396297,Yo quiero más lasaña de ayer! Cocinan rico donde me adoptaron ayer,Mon Dec 26 02:56:19 +0000 2016,es,P
1241,602,757,813294548407504896,4878793919,¿Sería tan malo dejar un libro a medias y empezar otro que me llama más la atención?,Mon Dec 26 08:05:05 +0000 2016,es,NEU
1242,603,759,812757400872697856,204396297,"@CoAnSh_ pero no a la que duró toda la vida Y ves @chao_luna , mamá es una buena mamá ️",Sat Dec 24 20:30:39 +0000 2016,es,P
1243,604,761,812752893946236928,473292498,"@KimberlyReyesC4 Como te digo, come maaaas y en mi casa sólo estamos mamá y yo",Sat Dec 24 20:12:44 +0000 2016,es,NEU
1244,605,762,812706599609520128,19682117,@jpguillenz a mí solo esos villancicos me gustan,Sat Dec 24 17:08:47 +0000 2016,es,P
1245,606,764,811195457657569280,3235360358,@msalgadocr de fijoooo. Y luego juntos olvidamos que fuimos a Palmares,Tue Dec 20 13:04:03 +0000 2016,es,NEU
1246,607,765,811201688069672960,51758881,"@padremariog Por cierto, para tu trabajo, el alcoholismo no es una opción.",Tue Dec 20 13:28:48 +0000 2016,es,NEU
1247,608,766,811219074059476992,170924274,"@eebenitez_ Jajaja es muy triste esto, pero ya hoy consigo otro",Tue Dec 20 14:37:53 +0000 2016,es,P
